Parking Spot Number,Parking ID,Parking Fee
3653,ae73e437-99a3-47d8-b020-a6f76128c038,5
3654,59415358-3601-4c83-852f-da6560bf1b32,5
3655,bc84a722-d365-4f94-8e04-697f3846ff0b,5
3656,938624ae-881e-419d-8df4-e0c0cb80c0e6,5
3657,f51a4de8-54fb-40ff-b996-aa8fe93c0960,5
3658,5e592b47-a5c0-4662-87fa-315e4e464211,5
3659,bc2f92ee-244d-4e0b-a518-8504dd7f085b,5
3660,3613f830-feb2-4e5e-871a-6349e62c2b5a,5
3661,22d72312-388d-4522-9f41-beaab8dc32af,5
3662,7db700a0-5a56-4130-884e-a451f3ca6828,5
3663,6a73f855-5f43-43b9-8977-a402ab1435c1,5
3664,5b353de1-d20c-42ee-9ab7-84326acc96bb,5
3665,775658a8-c35a-4ef8-841a-099aa0770f25,5
3666,ed9c469b-aec6-4e5b-81c3-f4112d235856,5
3667,cc21bf82-d44c-4ce8-8846-8b80f9c10ed7,5
3668,456b79a7-633d-4bd7-97b2-04917b15ee42,5
3669,7f3c40e5-7b04-4910-b1a9-e0287894b06c,5
3670,d898b882-96af-43d2-a64d-6ca227afb49b,5
3671,89d59791-585f-41c6-ab9d-9f2c8f41ee49,5
3672,61ceba71-3122-4903-8e56-d06bdbc33c9e,5
3673,a2bba07f-8405-4c31-b889-fb1cf686e3b8,5
3674,2963c795-e8f5-489b-8b41-b360b85db95b,5
3675,057185a6-791c-4b98-808f-dec65260605d,5
3676,1babd31b-8908-47f5-8afd-1f034d1a4800,5
3677,a96c074a-d495-4dac-8619-8141165f9336,5
3678,e39ff3b4-5102-4081-afc5-0f1b27917cb9,5
3679,8a9f8ace-1fc2-4f34-a394-e8355a25818f,5
3680,3ef617f0-ddf0-408a-959d-ee06c01768d8,5
3681,036d4b93-6fe3-408c-b5dd-1edee7da98b4,5
3682,23e7d710-193d-4548-b77b-d76fd02f0912,5
3683,95aeacec-2ea1-4eea-a387-2710b5dc168e,5
3684,c6a1ce35-2ba8-4569-acbf-ad27391b4c8f,5
3685,fc092a08-968b-42cd-a6ab-1dacf611df44,5
3686,88495abf-47bf-410b-86c6-467e7daf1aa9,5
3687,73dcda75-489a-4390-bd0e-0a263740f2e9,5
3688,f844271b-d6d2-42bb-8ca8-2b5e80046f96,5
3689,e95681b7-5d44-4d9b-8a5a-242f57640be9,5
3690,85c16938-5585-4750-824c-c9453a1d0ab5,5
3691,292ecbe4-12ec-4a65-b5a9-1c40bde18f89,5
3692,8fd6c768-5d23-4ed0-a672-3af458053344,5
3693,5bdbd9bd-280b-41ad-86bb-2fb7cb7687b0,5
3694,37cf0e00-c11c-4f13-95b7-b149af0e4d62,5
3695,708c00fc-9428-493f-9783-6dc725983a6e,5
3696,be807363-eaca-41c2-ae26-c53fc3d50cf2,5
3697,e1edd4a7-cfed-4316-92aa-0458b1b92fbe,5
3698,31770b6e-3eb8-4b5a-9d12-f62ad57b0c3b,5
3699,c48dc357-7a45-43aa-986a-63992d6b1d9d,5
3700,9204bde8-036f-4b08-9d5c-c98a393637a9,5
3701,efcc5c50-82a6-461d-a7c5-7b941acc83b1,5
3702,7bf56219-9b86-418c-98e9-ea35a2d71c4c,5
3703,df934081-2183-4941-bd34-ebcc0abd4f08,5
3704,846ca44f-baed-420e-bb33-bbf62623d0fd,5
3705,d915d3ad-fd4d-4d00-9df4-21c8ff3442c4,5
3706,9607b186-200f-4094-a556-b66354cc352d,5
3707,db75cb1f-923b-46b1-8681-a97718568436,5
3708,201f7096-2bb2-450d-ab99-6afd1d3f6410,5
3709,85b11e4a-aaf2-4417-afa3-6131813538be,5
3710,a67353bc-e0f1-42d9-ac9e-df6e22dc4ad0,5
3711,df572a93-5178-4a66-be1e-3dcdd4b2a6cc,5
3712,86f8ee38-99ff-43ae-93ca-62165cbc5267,5
3713,ff828be9-8688-44b0-a3d0-0a662d1f3958,5
3714,e7298c53-bd91-438d-aff3-bde28ddb57c7,5
3715,36e19876-6c3e-4a36-9d8d-2d8c58a62573,5
3716,6dd2712e-aa51-4a60-8bae-b807add14ebd,5
3717,ca38c89a-a1b7-4289-873a-ffa1d0c94308,5
3718,2e2abe3b-513f-4610-b8ec-714c78fdfccf,5
3719,2c0891f0-b952-4e3e-a59b-9f0f025d723a,5
3720,5a111864-6c42-49c9-98a5-16eccb2c605c,5
3721,aa29866a-08b2-497a-b564-7849885a0c3a,5
3722,4ecdcc7a-9a83-47f8-b847-391373eff073,5
3723,11a2074b-9286-4738-8840-80f8561cdca3,5
3724,54a78d98-3b04-49d4-bca7-fa2430e0b5f9,5
3725,216e65b2-8054-4de8-842d-ac320bcf8882,5
3726,0de804a1-d8ec-4737-9843-b3647d5cdf76,5
3727,c8d552a7-05b8-4998-8a0e-dd02a7f908c0,5
3728,f1e3d6af-518b-4d52-85f9-7261a9c823e6,5
3729,bea24d83-3709-4c34-b6db-f05a5435f5bd,5
3730,e695b664-78e1-4ceb-9c97-17e933b17495,5
3731,7f7fc4a4-61b2-4232-b12d-41db449cce78,5
3732,152ed32c-9cbc-44ca-8e7a-50115bb07de2,5
3733,945a11ff-e6f4-4692-a484-8750196d50cb,5
3734,e80cb66f-bf38-40d9-af1e-94849565867b,5
3735,472ef4d4-b03a-4f3d-921b-33afb500c35d,5
3736,8e668be9-28eb-4d31-9214-12e1b9b2c92c,5
3737,64005e92-1736-4e37-a900-8c61b077e915,5
3738,11b343c6-4c83-4fdf-ae3e-c47b322d279d,5
3739,61ea97b4-f08f-4de3-abfe-1a0d0bbe63e8,5
3740,f0a16829-9197-4070-9176-d840f692f795,5
3741,dc875ab0-5332-49e5-bceb-ab0e9c86e108,5
3742,edf2cec6-82f2-4d3f-8bfb-a7f92ed7097c,5
3743,f0748541-11f2-46f0-82bd-53fee4e84fc5,5
3744,4692ec2a-0799-481e-8cf9-88f5081765ad,5
3745,37ce41b2-4758-451f-aef6-5d864cb40c47,5
3746,c0d9dafb-b9d5-4451-844f-55fea4e1708f,5
3747,3f0c9004-66df-4664-b13c-4027fc58b6cb,5
3748,02417a37-aac3-4922-ae02-413db3063390,5
3749,3109e73c-0c39-4dff-bc98-e8a7f976a416,5
3750,4381b93b-684f-472b-b0e0-0a031a4ae8bc,5
3751,81f2179e-2ac9-4db5-9ad8-31bc6a74a5e2,5
3752,1bbcdb66-f140-461e-99ed-f749f647ec38,5
3753,1f9ad1d4-3847-492d-9862-06fd4785a2a9,5
3754,0436212e-52ef-498c-8809-0572d71378c1,5
3755,1551904d-11c7-4331-a188-45e9ea0ec50a,5
3756,61e3d372-4e8e-415a-b98b-ed9d7393fd0a,5
3757,f8fdaa59-e9d9-4a86-9079-a52e6f147624,5
3758,d70728d1-04b4-4e69-94ae-191f820cc995,5
3759,4083d19c-6f45-43e5-b3bd-f3adeb6058eb,5
3760,9f70fae6-d8da-4c72-a7d6-4bc3ae5512c5,5
3761,771aac46-2be2-4c61-8a93-ffb9b1ec5475,5
3762,aee50aa8-9fd4-46d4-bbbe-59064bd630e9,5
3763,941507be-f9eb-468f-8ce4-c0428236f318,5
3764,75a632e4-dffa-4405-b732-7a899309a75f,5
3765,defaa140-4cad-47e3-9df2-3493c32e1936,5
3766,3103821b-7f44-4dfd-b5d3-64d4cfca060c,5
3767,5673ee3e-d35f-4257-90d5-a20299efa35b,5
3768,81a735d2-26b6-4d28-8ba2-2dca38edb5e5,5
3769,30b08a59-56bc-4a1f-b523-25a3d4066441,5
3770,7f3e1f00-491f-41a2-83e7-a18beddb60dc,5
3771,3d399a09-89a1-4560-ab57-0940c451ef77,5
3772,fdd9e569-8475-4280-9963-3c1d30091d13,5
3773,1fbcd9da-83c5-4f7a-89b5-9bc3cd366020,5
3774,1a0a7e13-de4f-4122-938b-e2d80f16f0d7,5
3775,d70c9fa5-d92c-4d25-8944-9073525f15e3,5
3776,ffedf9a0-e817-4f89-a5fb-48db28e5b2cb,5
3777,f0607d4f-d90a-43da-a20a-9fb8eeef6589,5
3778,ba9b9c3b-2430-4f73-9631-f399d5bdf1f5,5
3779,bb61105b-1e11-4d58-add4-895592f73c75,5
3780,b2cd8ac3-a8b3-4041-8c24-0252275699d4,5
3781,a200c46c-4698-494e-bc0e-9aedea981c3b,5
3782,6463cae7-cf49-4398-8dbc-3ae26e431e50,5
3783,70dbb978-97d1-450d-bb23-8943548d4ce2,5
3784,0a06011a-ab84-409a-9b53-354542c637f4,5
3785,e00b3b0d-89c9-48a6-9a0d-a4a923b6c2ff,5
3786,fc0e19ac-bc5f-4625-b850-493ade02a754,5
3787,6243e03b-d8bd-46a0-a002-5b63f53075c1,5
3788,8b3eb7ec-9330-4a22-ace9-ba99b5f8a4bc,5
3789,24fd93b5-68dc-4bd9-a4f8-48308df65a2f,5
3790,a7106189-73c3-4eb4-9f5c-bfa4494ae760,5
3791,4c643f0b-1e2a-4786-8c89-c10efdd846b4,5
3792,6ab4c90c-7870-4397-a208-1c1bfc202978,5
3793,4aa5d438-a056-4a80-aec1-385550b9e8e5,5
3794,6bd84739-a460-49cd-913f-fd24190b1e92,5
3795,85387f00-632e-43da-b4a4-fb8f2b8955d7,5
3796,8fbdf51c-92db-4add-9dd2-27b038e928ce,5
3797,a8a7cc96-ba9f-4167-94c8-caf4d47c99fa,5
3798,285fd869-6128-4f15-ba82-7db803ae2277,5
3799,00b51b34-09bc-4043-b29d-df787c27bf18,5
3800,aed3b4b0-e835-42a1-a9b1-5dc505653614,5
3801,94520362-a76f-4233-91f0-35639a597dcc,5
3802,8fc09f42-bf0e-4c59-8039-e89428dc6c63,5
3803,86d8cbf6-1d13-448f-bfb9-56299e3a08b2,5
3804,784a889d-e385-475b-b95d-46d687bf4ea7,5
3805,87189fea-5def-487e-9f37-8358f08682db,5
3806,099a9fb1-b035-4856-a8cd-4f57e59443ae,5
3807,b3acadc0-55cb-4b91-aec6-34b80570d52f,5
3808,1fa101d9-7c49-491b-b1f6-2954d9edee9c,5
3809,994bf73e-0d7d-45ad-80be-38edf4145e33,5
3810,67307ffb-a81a-4a76-becf-86b9acb6640d,5
3811,6abb8d8f-d91f-4172-9f34-8a1d6b3d10f5,5
3812,e4b77e1e-f3c3-42b9-b828-ca9808f7a7a3,5
3813,b70bafca-d55a-4d8a-bf99-94ed6413ffa4,5
3814,c6211728-828c-4f4b-8961-9d3d11f95e99,5
3815,c8e83001-bc43-4d29-9df4-ffa81bc9151c,5
3816,eaac9568-3165-4a31-8c52-0cd7e783e2be,5
3817,86149b39-6409-43bf-a3c2-3c2a0e8d62e4,5
3818,599a6a1c-a4f3-4026-b5e2-429a21cbc663,5
3819,a7238934-11fd-43bc-9c42-22fab205dd75,5
3820,fbe1dd83-926c-459e-bbe7-88fbeb2f96fa,5
3821,636b7b33-b3b0-4cd7-8f45-e70f07c137fa,5
3822,c4399202-6143-42d5-89c3-846384abe329,5
3823,317c5386-4f6e-4359-b6aa-752da8e7a83f,5
3824,1dfc042b-cba3-4608-913c-fc3ecb93a24a,5
3825,4389429e-26a8-4518-9a3a-32ceae4a92ca,5
3826,37819825-9da8-406a-a4a7-2cacb9ffed0f,5
3827,4453f724-5578-4b50-a32a-4fbd561ef102,5
3828,ba0f127e-e3df-4894-980b-7f7328eb7664,5
3829,26bca327-4bdf-4bca-b5f0-d43c9a8e9c5e,5
3830,be5d1aa6-8b45-496d-bb84-1690997f22b4,5
3831,692869cc-567f-4722-8754-4dc670e286b0,5
3832,c3da9ea4-37aa-4dbf-befa-9be8fcf4c10b,5
3833,f4e471de-cebc-4d94-a007-526abaf1a60e,5
3834,ffad2560-f519-471b-8ec5-4a9728078b60,5
3835,b2f55ed2-03ca-42df-9049-b00ddebfc957,5
3836,c7ce3659-fe7e-4602-89ec-2b07b63e1107,5
3837,fc2506da-5aff-4a94-9ad4-511fec161376,5
3838,e0c3762c-0d29-49b5-a603-a2bcbaf41b41,5
3839,6bc974f0-ca3f-4368-8150-17d0f56af4c7,5
3840,c1055c7c-ad33-41f8-bb8c-2ada7d9ac18e,5
3841,9e96966a-d1d7-4aea-b9e7-dfb8abc12d7c,5
3842,f33e3dd7-6cc4-4cd8-abe6-42900110c0b4,5
3843,81ecf071-8f75-4b92-a153-cf98d2dabc4a,5
3844,f203a46b-eb51-4795-9732-2809bd884f2c,5
3845,a554e270-695a-4a90-8290-bcd255befa28,5
3846,ba88392c-7202-4b89-b32c-5d7cc4c9884c,5
3847,72fa0429-a11d-4e3b-9a22-b5eb1c2409b9,5
3848,87640a5a-54ca-48c6-8d44-d289fe17377b,5
3849,10862089-ef58-4391-b078-ecd686580cd4,5
3850,919f3990-186e-4b26-949c-da022a7c8ec7,5
3851,2344f8d0-5b9a-4ea8-aad4-6a93a9e11704,5
3852,64ace4f8-fafe-4517-9d34-31199d00e16f,5
3853,4156cd29-c4ac-4310-89fa-8023250c2706,5
3854,a45e8d22-7d4c-47d6-80ec-54c9ea3e6ffe,5
3855,9cb191c8-fc7a-4d99-9145-8dae622d6955,5
3856,505559ee-4b9d-47f0-bcc7-816a66678a2b,5
3857,6e64e78f-ec11-4cb3-9d21-4c6652a9f26b,5
3858,488bc9bd-a0d1-494b-8135-73756296bee5,5
3859,11c3321f-d0b3-4295-9ee8-be534073bd82,5
3860,f400821b-1064-40ed-ad82-a048df25e021,5
3861,8e109cae-5b99-4738-bb9d-8843b9c1f199,5
3862,7dd7568a-8ba4-4c9e-8947-408aa927f507,5
3863,c6018109-5f1e-4b81-82a1-05aba2c4cc13,5
3864,7786cd3c-53ac-438e-b18d-ebd76ba3653c,5
3865,bd849a1a-aa64-4c75-9d93-5fc67e3b46ba,5
3866,a089a37f-bbe3-4f03-8db9-6726549bcb4e,5
3867,6d1a48eb-b8bd-45ce-ba6b-fd836261e1af,5
3868,c7399f2e-ee30-42da-868a-3430789c6881,5
3869,f8c1547c-5174-4df8-b68b-f386048010b2,5
3870,7b7eeccd-abba-475b-a898-0a3f7eab84de,5
3871,e9ed30b9-f4ea-485a-b78a-a5bc151a6630,5
3872,b73e16c6-53f3-45fd-9bbd-a96447a7c652,5
3873,22de047c-0413-4b73-8301-585de04c5236,5
3874,4cb9d20a-38e8-4fe8-a28b-217650c9a73b,5
3875,b16fd123-0d44-450f-ad7b-47d75f8d2337,5
3876,e3bd22b1-7104-4878-a61d-fdd21ff67ab2,5
3877,121f6310-7ac8-4252-a761-ae0df5c1872e,5
3878,8689d5b3-e5d5-4d43-8566-e744e5ea4c4f,5
3879,01ea99f8-d71f-4d7f-9dcc-dfeab7ce3221,5
3880,73b5b300-cc3c-42eb-bca0-474c87001d5e,5
3881,1d32fdde-dd6f-4007-a9b9-00eae06a83c6,5
3882,23d7526c-edd5-47c4-aaac-89b694ca29ad,5
3883,039b5d30-4974-4fbd-8c1a-f7047bec8738,5
3884,4355c7c8-6dc3-4adc-95fb-9f275f2f5d30,5
3885,bc575b00-f949-42fd-a529-73d777b05805,5
3886,8fc7671b-ef70-4a82-9bc4-9c170fa3122d,5
3887,6ba6d8a8-5fc7-43a5-a1d5-ecec096a1cf0,5
3888,11d43c8c-3b17-40e7-8e75-f543814c1a6f,5
3889,1c4be74c-f23e-4cfc-a394-c3a8e8228d1c,5
3890,706c79d5-281a-46e4-9ab5-7334182a6269,5
3891,a6f1ec24-0a0a-4d8b-90b4-746e17fc66e5,5
3892,92aedc1a-1cfa-4417-939f-dce591c31ed9,5
3893,625746c1-6740-4f57-918f-2860da1f8b74,5
3894,021f8f7b-9f2a-4d3f-9687-b363070c9367,5
3895,d2c0c5fa-dcc9-4b3d-bfc4-57a0315c5b64,5
3896,46d6af00-47b6-4c94-ae5a-aa0cdd100fcf,5
3897,269608e3-6da1-42af-b5ee-4411ba1bf53e,5
3898,8063f048-f15f-4930-adef-f0104135d2e8,5
3899,f843ada6-7fe7-4aa4-be56-0c9be4531c13,5
3900,293c7de1-8cd9-424b-8046-fad09bfd0e7a,5
3901,30faee4f-b072-43fc-8243-0b9fb6bb9fae,5
3902,fa4a7901-6511-4694-9505-5f90ae5dd563,5
3903,a3ef89e9-b11f-4cd1-a685-d7a6ae9a0356,5
3904,fa570313-9eb8-40bf-8f73-f2bc6d957032,5
3905,45aa0eac-ddf5-4b89-87e5-dd77843420e4,5
3906,d7fe83a1-4f89-4578-b51a-c249953aaf43,5
3907,34bfb4d6-3cdd-44e5-a983-f4a3c03126dd,5
3908,4a8c8d77-2da8-4794-a9fe-7fdf06bbf4c7,5
3909,882f3c1c-404c-49eb-b45a-27f9597c8b57,5
3910,521c5e70-1315-44fc-b11a-b1df9094b308,5
3911,c94da4ee-1d54-44e7-9232-6489843e5de9,5
3912,f876f0f1-2a40-42b1-b780-e06b1c3aad26,5
3913,e60cf644-b871-4b56-b4ff-a575db95b0f8,5
3914,1b8c0841-091d-4393-86cd-2f3194c1c688,5
3915,aabf85fe-51d5-44d4-af31-d9cff4ce98d8,5
3916,57861d88-17d2-404d-8c23-082ca26f3576,5
3917,d8e844dd-08e9-48ff-82ff-598fc3f1544c,5
3918,3fc36567-bffe-498a-8c14-f950161a1626,5
3919,300bcd50-5716-4daa-9eed-add60a813a82,5
3920,caac9ade-51f3-4fd4-87e8-f26dc23278cf,5
3921,eddf68d3-73a6-48ad-bacd-53b865b36537,5
3922,8c902bbf-022f-423f-bf60-8fc6f2921191,5
3923,d5204ad3-ebac-4c7f-a102-44dca50f00e6,5
3924,b4a30549-8914-43d2-be01-d98a2a41ede1,5
3925,25dbc569-31c3-4f38-9cb5-42df5acf1086,5
3926,e00e2058-eb5e-4615-b535-9bb51075c777,5
3927,a128c3e6-268a-4fba-9e7a-35a2ce3576e1,5
3928,29eb185b-ebf6-4695-a0dc-4913f72a4613,5
3929,51d0aa3a-9f58-42e2-a874-c07476751a49,5
3930,036ee426-398d-49ca-9d21-91b5580755d6,5
3931,9a503d1b-6849-4d8c-be63-b9ad419aec08,5
3932,1823c0ad-4eb4-449f-9aa7-4326e613d122,5
3933,617fbd95-097b-4568-b9ab-d509498b6938,5
3934,dc6e9b60-c155-4b4b-9294-a7f80c5503c1,5
3935,818b36d7-b679-49da-adef-f473f8ae835a,5
3936,f7e4d18f-7999-4056-868a-97883dd20bb0,5
3937,2667a585-a936-4479-9e0b-03e06e7bdf5f,5
3938,6cb28157-cbad-4a10-b826-37196443d69d,5
3939,c043a447-6478-43f4-b4eb-754c219dfbb6,5
3940,f68d5acd-a143-4718-b6e6-a584d4fbf707,5
3941,3a4f041e-904f-45ec-8cc5-6ee06e6ebbd7,5
3942,1ed748c2-96ad-4a67-ad39-0b9f93ff9020,5
3943,7699aba5-0f5d-4def-b175-0593957842e1,5
3944,c1e3df82-a317-40ce-80a1-67a800c443c6,5
3945,e07d643a-2710-4dd1-9dde-a54e250e17ec,5
3946,ce97fdda-fddb-4914-bf6f-cd363fd8a5f2,5
3947,a2718a6b-1a79-4e91-a63c-9aa3e574580b,5
3948,00c2cc21-bf0a-4c53-9b0c-30ea925caec1,5
3949,6a5d9d44-65b6-468a-bf02-89ec4433d9f6,5
3950,bf22ffd7-191e-4f24-9dcf-20927c5b2714,5
3951,4e7b5a84-ad00-4ba4-9aa1-82301e4d0ea7,5
3952,30155988-0855-44f0-92aa-4be66b762edd,5
3953,e2025e19-036e-4eef-bb5d-09a171be141c,5
3954,7c1984e4-9103-4697-b5e7-2db90d71e320,5
3955,79e2e22c-5851-4d3e-afe7-29e3c9a4d8ac,5
3956,405ade3e-c190-42d2-a630-3191fe97d17b,5
3957,5aa6b29f-e585-498d-b0c8-cbca10de2344,5
3958,e53c7c0f-7e26-413a-a0e5-e71b81ca9f4c,5
3959,5383a4ac-bd2d-44b3-8b5a-5eaa45a3439a,5
3960,586947e9-dff7-43aa-955e-5cbeec2357e7,5
3961,3b684267-09f4-4be5-a34e-99c6da0dbdda,5
3962,0d07a961-27ed-4a27-b05f-840599596735,5
3963,5ef7ec8a-8307-443c-84ea-1fcfca2a0e63,5
3964,fbacc712-6ce3-4480-83f2-6670b1b1fbd0,5
3965,5f92860b-1ae0-43fb-8f94-1bcace25412c,5
3966,8f8fb6b9-d970-422f-bccc-ff5aa8715960,5
3967,6eb4a123-56e9-4bad-9217-dae6f963a50d,5
3968,46312b47-b14d-492e-ab5b-7f85c04c2e20,5
3969,b04e9576-ae13-4c44-896f-81b9503d4d13,5
3970,08aeb7e9-1b69-42bb-a501-3686f7ef9f0f,5
3971,70a5409b-d7b3-4664-8c57-eb468295b719,5
3972,a1e3a0c1-dcc1-4c54-ac5a-441f6a1e48c6,5
3973,6af7cd89-6ccd-4473-8c28-491c406a04ff,5
3974,291f533c-e0aa-4f27-9d56-6e8982d9cd9c,5
3975,1cec84ab-5585-4512-af52-44fcdaa4a95d,5
3976,ea8be8b3-2a0a-45b2-a978-812c692cbbb9,5
3977,7bd55773-03ae-449e-b50c-e7998b5567b5,5
3978,0c35cc35-f449-43dc-b108-615e272e6726,5
3979,971510b7-2b48-429b-8be0-cb1aab7ea8e6,5
3980,7b49758a-9bf2-40ab-91cd-01fc9f3b990f,5
3981,e56fc54a-239d-4e2a-b478-7a9248f41d8e,5
3982,a89ecf38-e41a-47d7-a47b-b5048b4ffa49,5
3983,9fe7850e-cbf4-4374-8ebd-9b8ed4f8b279,5
3984,5b38a31f-c674-4011-8166-b978176afa63,5
3985,0c6ce23c-233b-41a7-94c8-e2051609c95b,5
3986,1bf54548-7a23-4dec-8e10-b21bb724f627,5
3987,81d3584c-cce2-4263-b5fc-19df2033ac96,5
3988,c375fdff-8f04-4bc7-936f-9514010ad9f2,5
3989,4c47437d-4293-4aa9-8e3a-28fa70b55220,5
3990,b65803cd-cca4-4ebe-9702-11cb31018b82,5
3991,3a1848ea-11a8-4903-95c5-1c99b97148a5,5
3992,42f61cde-1168-4718-a407-ef0df5efcb55,5
3993,b2f87c22-09b1-49fc-8304-aacfc33245fe,5
3994,473299ab-c621-4487-9cf3-2697fd1aebd6,5
3995,bf9f9a7d-8dbe-4e9b-928a-d62461db103d,5
3996,43fa9f3e-330e-4246-8bfd-3548e75c0260,5
3997,7cfbcbe7-b8b5-469c-880e-a0aa7867e1aa,5
3998,551410dc-37da-43a6-8165-2d700f1362d2,5
3999,bd0a19ba-908f-4539-adb7-d7e341ad7735,5
4000,93b48391-e2c0-4d78-a966-92570ecaf811,5
4001,cbb233bb-d1d3-44cc-811b-19cf1b10c085,5
4002,5aa7f20a-1115-4ee6-b472-d8ac918923fb,5
4003,9d92252d-8a80-41c6-b823-f5964bc4209a,5
4004,b0566907-f334-4604-8a2c-35fad938b198,5
4005,f9ef7cf0-ee3d-4ede-a771-2111fcf8dcd5,5
4006,afa5fbb2-f6f4-41bb-88f8-0a17af51ac64,5
4007,4512e8be-ba5b-4561-994c-f30c21dc750d,5
4008,f23f30d6-2cf6-4a67-9911-491b926be332,5
4009,19151b4b-8140-41ff-bd49-4dbe64bc4e61,5
4010,340ebd6d-c8d1-4929-b2c9-99c4f99afa83,5
4011,0160f1da-3dcd-4b07-8781-1e5ae489c99d,5
4012,8f4786e8-932c-4a31-9d5a-226394638d12,5
4013,0379900f-aa91-4f95-b5fe-6263b90a62be,5
4014,4dc266bb-f6ef-4cfe-a0dc-e481061b55b5,5
4015,88890911-d05f-41ba-815a-911d7dc827c8,5
4016,76513aeb-d132-4753-a1ec-fcbd2163b38e,5
4017,1ca41dd7-f56f-4e70-a300-91d95d5f9641,5
4018,4103a901-aabe-4268-9812-10059fa9258e,5
4019,31d00459-cc88-457f-a27b-53f19c3ab819,5
4020,7dff44ac-523d-4da5-90c8-ff56b82b1f9d,5
4021,0b799bcd-ec3b-4ba1-8465-b5de99775cc6,5
4022,57d91d5a-dd2e-4730-9bad-f95db65b1a6b,5
4023,c5ab815d-b5bc-459e-b515-a874264f9e12,5
4024,1cdbc5fb-c58e-42e9-99a7-050b03e497e6,5
4025,96ff4fa7-0604-4c1c-869c-6375121bd2a6,5
4026,c187d335-3c98-4de6-a6b9-b14593490c9f,5
4027,afbf91c7-f734-4b7e-8da1-536174cbb991,5
4028,b08fbb02-1a5d-4f79-a14f-f8ee3f60749e,5
4029,80baf5d6-4c21-4451-9c8d-957b2e3c19d7,5
4030,00f33a77-291e-474e-b6f0-527d7b7b198f,5
4031,7aaf5632-496f-425d-8825-be1b6edf5371,5
4032,b461924f-f425-4923-b43c-aaa5ca3be441,5
4033,1b96f7e2-67c4-447c-abb2-71331bc5acd7,5
4034,ecd95e84-9aac-4804-a052-2b38ac99c7ac,5
4035,a45ee0ec-8255-4f7c-ac32-937728bfa108,5
4036,74e927f6-154a-4327-b195-e210b01644b7,5
4037,f4d53e2d-4fb0-4253-8414-3f534cf82eca,5
4038,5d02f432-475c-4f42-a081-7936a6d46407,5
4039,aa9c5a99-7352-4c73-b6d0-a0548c513220,5
4040,67d0820b-4a03-4398-8ae9-9da935fa0190,5
4041,19237def-dbae-401e-ad41-aa8ecad05a0e,5
4042,ebc35b64-15ed-41c8-854f-bdebd3841d58,5
4043,396a16e0-05df-4cc7-adb3-be2ccfc1bdfe,5
4044,4a334e22-8098-4919-8f76-cff0976dabc4,5
4045,e76aee3c-e6f8-43ef-bd13-ca303ebafc91,5
4046,dc26e6f3-b6f8-4874-a7ac-b764f0d27c24,5
4047,ff2f8fee-8bd5-494e-af03-fd18c8360d2c,5
4048,597cd60d-1568-486c-ac9a-7f3e039d223c,5
4049,dd01ae13-656a-4ef3-a360-3075d59a48dc,5
4050,224969cf-ce8d-4d3f-a371-0da509a828dc,5
4051,7e488338-5c6a-4222-bc70-9e49e39cb40a,5
4052,1c31fd2b-f9b9-4bee-8529-f381cc97f676,5
4053,cb79aa7e-a11d-43b3-a536-e963d2d1f3d5,5
4054,e5750727-f8b7-4188-bb7e-afe78b4bd2b2,5
4055,93df655f-fc36-4424-8905-a3bc6a87771d,5
4056,7591ee1e-1369-4674-a9b9-2007d7179d22,5
4057,a3e7513b-27f9-49dc-ac65-9a900ecb4cb4,5
4058,ace41f63-5653-4c44-8d45-2c06b089d8f5,5
4059,018d1b1e-1ebe-42ce-bf77-f1c012d5e3f8,5
4060,5984d5c4-3572-46e0-883f-4fa171be2713,5
4061,f16d93d6-bbe6-4cfe-9119-cddcc01edb03,5
4062,af80afd8-b130-42fc-b4a7-f7941303c77a,5
4063,919cba63-d106-429f-955a-0b1cfd3de242,5
4064,7122bbdd-d03a-4423-9922-5ae089ef4c72,5
4065,369dcac2-c27b-4795-b2d1-3355801c2109,5
4066,ef82c3bb-4fc7-4877-a436-8ea1d79b82c3,5
4067,958e1f8a-88e6-4b8f-be8a-61f94f96db1d,5
4068,110c6fa1-cc31-42ee-84d0-e191b61aaf0f,5
4069,f72dc236-c782-4039-8e07-62daffec92bc,5
4070,d34df019-6186-46f2-8489-29126584b754,5
4071,3969c5fa-0b2f-49cd-afe5-cb4c23199a5e,5
4072,83e9677d-9841-4bf0-8dbb-9e78812e6026,5
4073,90d4d574-5f82-40fc-8651-85ba9c550364,5
4074,bc53a152-8386-4dbe-a611-c68f73cf6cbf,5
4075,74ecbc6b-823c-48ee-be87-34590e7acd64,5
4076,af2bdf56-f98d-492c-b7f4-2c209215948f,5
4077,af8d82a5-5acf-4f36-a5ad-4942ec579976,5
4078,7b1988da-a769-4b68-a85a-ca37b46f3e96,5
4079,d6d47006-c2e3-48bf-be98-b7e76b7d5495,5
4080,45d03755-25bc-446a-9e07-a31264a9bb8e,5
4081,c7d7c8ea-3396-48e1-a90e-21b6d4351716,5
4082,cfcb771c-3949-4a3b-9b30-1a2ef2b51699,5
4083,0ab38344-47c6-429e-9c05-fd33436c4993,5
4084,f04f1580-8182-45ce-8e2d-78626ee73591,5
4085,149db52f-34ad-4276-96a0-670c8e1629df,5
4086,0285f961-3bf0-44a2-90df-b3260ca94156,5
4087,bc76d3bc-0758-49f7-8625-60efa0fa6195,5
